tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen,lcrp_pathogen,divergent_pathogen
60482,1,22,Shewanella sp. MR-8,"",bacteria,false,,,,0.08000265715491964,12,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0,0,0
60481,1,22,Shewanella sp. MR-7,"",bacteria,false,,,,18.040599188434378,2706,62,1771,98.0833,491.874,10^-190.917,,,,,,7.573584877332393,1136,46,810,99.1729,146.414,10^-95.2032,,,,,,0,0,0
60480,1,22,Shewanella sp. MR-4,"",bacteria,false,,,,53.328437881850185,7999,93,6742,99.3273,446.379,10^-258.9,,,,,,7.626919982102339,1144,73,838,98.8913,130.084,10^-89.2648,,,,,,0,0,0
60478,1,22,Shewanella amazonensis,"",bacteria,false,,,,0.02000066428872991,3,,,100.0,134.667,10^-79.3629,,,,,,0.14667153811735267,22,3,20,91.4739,80.95,10^-43.7693,,,,,,0,0,0
60217,1,22,Shewanella violacea,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,49.0,10^-22.3019,,,,,,0,0,0
56812,1,22,Shewanella frigidimarina,"",bacteria,false,,,,,,,,,,,,,,,,0.06000199286618973,9,,,96.35,49.375,10^-21.8151,,,,,,0,0,0
50422,1,22,Shewanella sp.,"",bacteria,false,,,,5.653521105614321,848,,,99.7372,149.459,10^-88.8413,,,,,,,,,,,,,,,,,,0,0,0
43661,1,22,Shewanella benthica,"",bacteria,false,,,,,,,,,,,,,,,,0.4133470619670848,62,4,48,86.6669,69.2083,10^-38.3647,,,,,,0,0,0
38313,1,22,Shewanella algae,"",bacteria,false,,,,1.4533816049810402,218,,,99.5804,147.655,10^-87.3967,,,,,,0.5533517119881942,83,2,30,95.7496,56.6667,10^-29.5872,,,,,,1,0,0
25,1,22,Shewanella hanedai,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,50.0,10^-24.1568,,,,,,0,0,0
24,1,22,Shewanella putrefaciens,"",bacteria,false,,,,1067.0621073561256,160054,292,153112,99.2246,663.185,10^-231.661,,,,,,19.94066229586372,2991,125,1865,97.7931,154.603,10^-96.8528,,,,,,0,0,0
23,1,22,Shewanella colwelliana,"",bacteria,false,,,,0.06000199286618973,9,,,99.6622,149.0,10^-88.462,,,,,,0.08666954525116294,13,1,10,95.9018,69.8889,10^-38.613,,,,,,0,0,0
20,2,20,Phenylobacterium,"",bacteria,false,,,,0.6933563620093035,104,3,98,96.0284,762.816,10^-233.936,,,,,,0.013333776192486607,2,,,66.45,49.0,10^-10.4322,,,,,"[2201350, 2170551, 1736591, 284016, 266125]",0,0,0
2201350,1,20,Phenylobacterium parvum,"",bacteria,false,,,,0.4466815024483013,67,1,63,97.0634,935.0,10^-293.894,,,,,,,,,,,,,,,,,,0,0,0
2170551,1,20,Phenylobacterium soli,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,60.0,50.0,10^-8.29585,,,,,,0,0,0
1736591,1,20,Phenylobacterium sp. Root700,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,72.9,48.0,10^-12.5686,,,,,,0,0,0
284016,1,20,Phenylobacterium zucineum,"",bacteria,false,,,,0.2333410833685156,35,2,35,93.1778,349.238,10^-86.6217,,,,,,,,,,,,,,,,,,0,0,0
266125,1,20,Phenylobacterium koreense,"",bacteria,false,,,,0.013333776192486607,2,,,100.0,150.0,10^-89.8314,,,,,,,,,,,,,,,,,,0,0,0
16,2,16,Methylophilus,"",bacteria,false,,,,0.09333643334740624,14,,,96.403,150.417,10^-82.6824,,,,,,0.026667552384973214,4,,,99.5,49.5,10^-23.6604,,,,,"[2781020, 2781019, 2588534, 1662285, 29541]",0,0,0
2781020,1,16,Methylophilus sp. QUAN,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,50.0,10^-23.0159,,,,,,0,0,0
2781019,1,16,Methylophilus sp. 14,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,49.0,10^-22.1355,,,,,,0,0,0
2588534,1,16,Methylophilus medardicus,"",bacteria,false,,,,0.06666888096243304,10,,,98.4379,150.625,10^-86.9991,,,,,,0.006666888096243303,1,,,98.0,50.0,10^-24.9586,,,,,,0,0,0
1662285,1,16,Methylophilus sp. TWE2,"",bacteria,false,,,,0.026667552384973214,4,,,92.3333,150.0,10^-74.0491,,,,,,,,,,,,,,,,,,0,0,0
29541,1,16,Methylophilus sp.,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,100.0,49.0,10^-24.5317,,,,,,0,0,0
13,2,13,Dictyoglomus,"",bacteria,false,,,,,,,,,,,,,,,,0.06666888096243304,10,1,10,63.265,49.0,10^-15.7545,,,,,[513050],0,0,0
513050,1,13,Dictyoglomus turgidum,"",bacteria,false,,,,,,,,,,,,,,,,0.06666888096243304,10,1,10,63.265,49.0,10^-15.7545,,,,,,0,0,0
6,2,6,Azorhizobium,"",bacteria,false,,,,0.04000132857745982,6,,,84.6663,275.75,10^-66.686,,,,,,,,,,,,,,,,,[7],0,0,0
7,1,6,Azorhizobium caulinodans,"",bacteria,false,,,,0.04000132857745982,6,,,84.6663,275.75,10^-66.686,,,,,,,,,,,,,,,,,,0,0,0
-200,2,-200,all taxa with neither family nor genus classification,,,false,,,,277.0625355036792,41558,82,35856,94.5171,555.182,10^-177.16,,,,,,114.21045997674403,17131,82,13121,76.3981,104.971,10^-48.0884,,,,,"[2762014, 2731377, 2728926, 2717699, 2705030, 2662914, 2653183, 2600177, 2591644, 2588150, 2528038, 2528023, 2528018, 2527986, 2527980, 2492955, 2486578, 2447898, 2420332, 2420051, 2294178, 2249417, 2212469, 2202144, 2094242, 2093366, 2080452, 2080303, 2073117, 2053607, 2053541, 2053527, 2053303, 2052180, 2052166, 2052143, 2049428, 2044944, 2035434, 2026887, 2026799, 2026780, 2026763, 2026761, 2026739, 2026735, 2026724, 2021391, 2015582, 2015568, 2015567, 2015566, 2015564, 2014262, 2013855, 2013813, 2013811, 2013805, 2013795, 2013794, 2013744, 2013741, 2013715, 2013688, 2012510, 1986661, 1986658, 1978231, 1977087, 1973967, 1973901, 1973897, 1970604, 1970544, 1970491, 1970490, 1968598, 1955566, 1949062, 1948890, 1945892, 1936017, 1932694, 1930274, 1930273, 1919158, 1913989, 1913988, 1910938, 1909294, 1906665, 1898104, 1896170, 1895795, 1895743, 1895730, 1895726, 1895706, 1891241, 1891238, 1891229, 1883427, 1882833, 1871324, 1869303, 1869227, 1866925, 1860094, 1855384, 1852869, 1852852, 1852815, 1852791, 1848755, 1827385, 1806408, 1805221, 1803477, 1802626, 1802524, 1802368, 1802005, 1801726, 1798299, 1798289, 1798281, 1798276, 1797859, 1797848, 1797569, 1797566, 1797560, 1797558, 1797557, 1797556, 1797553, 1797500, 1797395, 1797364, 1797363, 1797193, 1768115, 1768112, 1703397, 1701327, 1701325, 1701323, 1690483, 1683432, 1665159, 1661583, 1626382, 1619077, 1619076, 1619065, 1618849, 1618450, 1603295, 1579370, 1528098, 1523428, 1523421, 1501403, 1500412, 1500411, 1495144, 1469502, 1343844, 1315444, 1297405, 1289542, 1284263, 1256590, 1256574, 1195834, 1091569, 1071085, 1034858, 864051, 743092, 723593, 723587, 710997, 710995, 710990, 710978, 710972, 710836, 710831, 710807, 710804, 710802, 710788, 710780, 710741, 710740, 710732, 708113, 698986, 682386, 649534, 573653, 542489, 526681, 526678, 526674, 526662, 526657, 526652, 480079, 455066, 423246, 417305, 415540, 413882, 382464, 358574, 357894, 348535, 342093, 334285, 329656, 315267, 314607, 293343, 289359, 280772, 258243, 241622, 235205, 212696, 212695, 208549, 198431, 187299, 183512, 179640, 175245, 171953, 164851, 158755, 156588, 155900, 153809, 152704, 152509, 145656, 134310, 125890, 113268, 100272, 91750, 86473, 86027, 77133, 34034, 1211, -100]",0,0,0
2762014,1,-200,Candidatus Parcubacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,53.5,43.0,10^-4.284,,,,,,0,0,0
2731377,1,-200,Clostridiales bacterium LB2,"",bacteria,false,,,,0.006666888096243303,1,,,92.105,38.0,10^-9.45781,,,,,,,,,,,,,,,,,,0,0,0
2728926,1,-200,Helotiales sp. DMI_Dod_QoI,"",eukaryota,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,45.2,42.0,10^-4.11919,,,,,,0,0,0
2717699,1,-200,bacterium BFN5,"",bacteria,false,,,,,,,,,,,,,,,,0.08666954525116294,13,,,88.7429,44.5714,10^-20.3167,,,,,,0,0,0
2705030,1,-200,Cloning vector pDG-Ror2LReg1EG-Tol2(ITR),"",,false,,,,0.006666888096243303,1,,,97.561,82.0,10^-40.6883,,,,,,,,,,,,,,,,,,0,0,0
2662914,1,-200,Cloning vector pTSN7B,"",,false,,,,,,,,,,,,,,,,12.453746963782491,1868,1,1868,97.551,245.0,10^-163.638,,,,,,0,0,0
2653183,1,-200,Burkholderiales bacterium 8X,"",bacteria,false,,,,,,,,,,,,,,,,18.027265412241892,2704,5,2573,85.9268,98.046,10^-52.9954,,,,,,0,0,0
2600177,1,-200,Bradymonadales bacterium V1718,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,69.0,29.0,10^-3.13018,,,,,,0,0,0
2591644,1,-200,Prokaryotic dsDNA virus sp.,"",viruses,false,,,,0.013333776192486607,2,,,93.8645,115.5,10^-55.999,,,,,,0.013333776192486607,2,,,91.139,79.0,10^-43.9393,,,,,,0,0,0
2588150,1,-200,Cloning vector AbVec6W-hIgKappa,"",,false,,,,0.006666888096243303,1,,,100.0,149.0,10^-87.7757,,,,,,,,,,,,,,,,,,0,0,0
2528038,1,-200,Calditrichales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,59.1,42.5,10^-4.75467,,,,,,0,0,0
2528023,1,-200,Planctomycetes bacterium ETA_A1,"",bacteria,false,,,,0.006666888096243303,1,,,91.111,45.0,10^-12.8153,,,,,,,,,,,,,,,,,,0,0,0
2528018,1,-200,Planctomycetes bacterium Poly30,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,70.8,48.0,10^-14.8827,,,,,,0,0,0
2527986,1,-200,Planctomycetes bacterium CA13,"",bacteria,false,,,,,,,,,,,,,,,,0.08666954525116294,13,2,13,40.9101,114.727,10^-15.9753,,,,,,0,0,0
2527980,1,-200,Planctomycetes bacterium Pan189,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,59.2,49.0,10^-9.25026,,,,,,0,0,0
2492955,1,-200,Expression vector TaCPtCaMKIIGFP,"",,false,,,,13.740456366357447,2061,6,2061,99.2563,1064.33,10^-62.3248,,,,,,,,,,,,,,,,,,0,0,0
2486578,1,-200,Rickettsiales endosymbiont of Stachyamoeba lipophora,"",bacteria,false,,,,0.04000132857745982,6,,,86.7112,138.4,10^-56.3831,,,,,,,,,,,,,,,,,,0,0,0
2447898,1,-200,Candidatus Kapabacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,56.4,39.0,10^-3.37986,,,,,,0,0,0
2420332,1,-200,Caldilineae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,74.0,50.0,10^-13.4377,,,,,,0,0,0
2420051,1,-200,Yasminevirus sp. GU-2018,"",viruses,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,60.0,40.0,10^-6.42251,,,,,,0,0,0
2294178,1,-200,Apicomplexa sp. WKK-2018a,"",eukaryota,false,,,,0.02000066428872991,3,,,93.6303,51.0,10^-17.7937,,,,,,,,,,,,,,,,,,0,0,0
2249417,1,-200,Chaetothyriales sp. CBS 134920,"",eukaryota,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,52.1,48.0,10^-4.90309,,,,,,0,0,0
2212469,1,-200,Calditrichaeota bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,51.55,38.0,10^-3.66963,,,,,,0,0,0
2202144,1,-200,Spirochaetes bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,63.9,36.0,10^-6.43652,,,,,,0,0,0
2094242,1,-200,Victivallales bacterium CCUG 44730,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,78.6,42.0,10^-11.9706,,,,,,0,0,0
2093366,1,-200,Candidatus Aureabacteria bacterium SURF_26,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,70.5,42.0,10^-10.5926,,,,,,0,0,0
2080452,1,-200,bacterium MnTg02,"",bacteria,false,,,,,,,,,,,,,,,,19.187303940988226,2878,2,2877,63.3281,107.254,10^-34.8192,,,,,,0,0,0
2080303,1,-200,Candidatus Dadabacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,63.65,46.5,10^-13.233,,,,,,0,0,0
2073117,1,-200,Anaerolineales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,72.65,117.0,10^-56.585,,,,,,0,0,0
2053607,1,-200,Candidatus Rokubacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,64.7,51.0,10^-10.4737,,,,,,0,0,0
2053541,1,-200,Cytophagales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,84.8,47.0,10^-17.0613,,,,,,0,0,0
2053527,1,-200,candidate division Zixibacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,63.4,41.0,10^-7.66959,,,,,,0,0,0
2053303,1,-200,Marinilabiliales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,73.0667,31.0,10^-4.3271,,,,,,0,0,0
2052180,1,-200,Phycisphaerales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.05333510476994643,8,1,8,49.505,101.0,10^-28.8861,,,,,,0,0,0
2052166,1,-200,Candidatus Melainabacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,69.4667,48.0,10^-12.8434,,,,,,0,0,0
2052143,1,-200,Anaerolineae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,73.5,49.0,10^-12.8962,,,,,,0,0,0
2049428,1,-200,Ignavibacteriales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,57.1,49.0,10^-8.50524,,,,,,0,0,0
2044944,1,-200,Sphingobacteriales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.04666821667370312,7,,,70.98,44.2,10^-12.5959,,,,,,0,0,0
2035434,1,-200,bacterium HR39,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,59.1,44.0,10^-9.65758,,,,,,0,0,0
2026887,1,-200,Nitrospirae bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,1,4,61.481,135.0,10^-56.0947,,,,,,0,0,0
2026799,1,-200,Verrucomicrobia bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,65.8667,43.6667,10^-8.59978,,,,,,0,0,0
2026780,1,-200,Planctomycetes bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,71.4134,76.4,10^-24.2781,,,,,,0,0,0
2026763,1,-200,Myxococcales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,54.5,44.0,10^-8.4389,,,,,,0,0,0
2026761,1,-200,Nitrosomonadales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,82.1,28.0,10^-9.95078,,,,,,0,0,0
2026739,1,-200,Euryarchaeota archaeon,"",archaea,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,57.1,35.0,10^-3.00789,,,,,,0,0,0
2026735,1,-200,Deltaproteobacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.5333510476994643,80,2,62,37.0599,144.485,10^-15.4609,,,,,,0,0,0
2026724,1,-200,Chloroflexi bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.05333510476994643,8,,,55.7565,67.875,10^-19.478,,,,,,0,0,0
2021391,1,-200,Flavobacteriales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,60.0,50.0,10^-13.3011,,,,,,0,0,0
2015582,1,-200,Bacteroidetes bacterium B1(2017),"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,66.338,64.0,10^-21.0261,,,,,,0,0,0
2015568,1,-200,Burkholderiales bacterium PBB6,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,,,89.4485,85.0,10^-32.9522,,,,,,0,0,0
2015567,1,-200,Burkholderiales bacterium PBB5,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,100.0,24.0,10^-6.76955,,,,,,0,0,0
2015566,1,-200,Burkholderiales bacterium PBB4,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,92.3333,42.3333,10^-17.6944,,,,,,0,0,0
2015564,1,-200,Burkholderiales bacterium PBB2,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,88.9045,69.75,10^-35.3576,,,,,,0,0,0
2014262,1,-200,bacterium (Candidatus Blackallbacteria) CG18_big_fil_WC_8_21_14_2_50_49_26,"",bacteria,false,,,,,,,,,,,,,,,,0.06666888096243304,10,,,64.9065,67.5,10^-27.7228,,,,,,0,0,0
2013855,1,-200,candidate division Zixibacteria bacterium HGW-Zixibacteria-1,"",bacteria,false,,,,,,,,,,,,,,,,0.11333709763613616,17,1,16,53.6994,66.0769,10^-12.3329,,,,,,0,0,0
2013813,1,-200,Candidatus Melainabacteria bacterium HGW-Melainabacteria-1,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,70.9333,44.6667,10^-10.4777,,,,,,0,0,0
2013811,1,-200,Ignavibacteriae bacterium HGW-Ignavibacteriae-4,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,65.714,70.0,10^-27.5702,,,,,,0,0,0
2013805,1,-200,Gammaproteobacteria bacterium HGW-Gammaproteobacteria-9,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,100.0,72.6667,10^-45.6257,,,,,,0,0,0
2013795,1,-200,Gammaproteobacteria bacterium HGW-Gammaproteobacteria-13,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,98.6667,49.0,10^-22.3902,,,,,,0,0,0
2013794,1,-200,Gammaproteobacteria bacterium HGW-Gammaproteobacteria-12,"",bacteria,false,,,,,,,,,,,,,,,,0.04666821667370312,7,,,100.0,48.1429,10^-25.4732,,,,,,0,0,0
2013744,1,-200,Deltaproteobacteria bacterium HGW-Deltaproteobacteria-17,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,66.7,48.0,10^-11.8297,,,,,,0,0,0
2013741,1,-200,Deltaproteobacteria bacterium HGW-Deltaproteobacteria-14,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,47.7333,42.0,10^-4.78661,,,,,,0,0,0
2013715,1,-200,Betaproteobacteria bacterium HGW-Betaproteobacteria-3,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,76.196,57.0,10^-25.1521,,,,,,0,0,0
2013688,1,-200,Bacteroidetes bacterium HGW-Bacteroidetes-2,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,65.3,49.0,10^-12.4089,,,,,,0,0,0
2012510,1,-200,Candidatus Bathyarchaeota archaeon ex4484_205,"",archaea,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,71.4,49.0,10^-12.5058,,,,,,0,0,0
1986661,1,-200,bacterium TMED88,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,83.7,49.0,10^-18.3468,,,,,,0,0,0
1986658,1,-200,bacterium TMED264,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,78.0,50.0,10^-15.3125,,,,,,0,0,0
1978231,1,-200,Acidobacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.08666954525116294,13,1,10,38.9149,152.818,10^-10.0276,,,,,,0,0,0
1977087,1,-200,Proteobacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,85.7,45.75,10^-15.8373,,,,,,0,0,0
1973967,1,-200,Deltaproteobacteria bacterium CG_4_9_14_3_um_filter_63_12,"",bacteria,false,,,,,,,,,,,,,,,,0.06666888096243304,10,1,10,39.095,243.0,10^-30.9281,,,,,,0,0,0
1973901,1,-200,Alphaproteobacteria bacterium CG11_big_fil_rev_8_21_14_0_20_44_7,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,89.8,49.0,10^-24.3958,,,,,,0,0,0
1973897,1,-200,Alphaproteobacteria bacterium CG_4_10_14_0_8_um_filter_37_21,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,56.0,50.0,10^-9.93554,,,,,,0,0,0
1970604,1,-200,Thiotrichales bacterium 32-46-8,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,47.7,44.0,10^-5.58336,,,,,,0,0,0
1970544,1,-200,Pseudomonadales bacterium 32-61-5,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,100.0,49.0,10^-23.6733,,,,,,0,0,0
1970491,1,-200,Alphaproteobacteria bacterium 17-39-52,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,71.4,49.0,10^-13.8962,,,,,,0,0,0
1970490,1,-200,Alphaproteobacteria bacterium 16-39-46,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,57.1,42.0,10^-7.89279,,,,,,0,0,0
1968598,1,-200,gamma proteobacterium symbiont of Ctena orbiculata,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,1,6,48.0,75.0,10^-12.6402,,,,,,0,0,0
1955566,1,-200,Chrysophyceae sp.,"",eukaryota,false,,,,0.013333776192486607,2,,,100.0,102.0,10^-57.062,,,,,,,,,,,,,,,,,,0,0,0
1949062,1,-200,Eukaryota sp. BB2,"",eukaryota,false,,,,,,,,,,,,,,,,0.05333510476994643,8,1,8,55.34,103.0,10^-32.0031,,,,,,0,0,0
1948890,1,-200,Rhodobacterales bacterium,"",bacteria,false,,,,0.3000099643309486,45,1,45,82.295,305.0,10^-64.3224,,,,,,,,,,,,,,,,,,0,0,0
1945892,1,-200,Cytophagales bacterium TFI 002,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,95.9,49.0,10^-21.1113,,,,,,0,0,0
1936017,1,-200,uncultured Synechococcales cyanobacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.04666821667370312,7,1,7,61.364,88.0,10^-25.0958,,,,,,0,0,0
1932694,1,-200,bacterium F16,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,53.2,47.0,10^-10.0645,,,,,,0,0,0
1930274,1,-200,Planctomycetes bacterium FF011L,"",bacteria,false,,,,0.013333776192486607,2,,,99.306,144.0,10^-84.3596,,,,,,,,,,,,,,,,,,0,0,0
1930273,1,-200,Planctomycetes bacterium K22_7,"",bacteria,false,,,,0.006666888096243303,1,,,100.0,48.0,10^-20.3353,,,,,,,,,,,,,,,,,,0,0,0
1919158,1,-200,Halobacteriales archaeon QH_7_66_36,"",archaea,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,98.0,50.0,10^-25.52,,,,,,0,0,0
1913989,1,-200,Gammaproteobacteria bacterium,"",bacteria,false,,,,0.006666888096243303,1,,,99.333,150.0,10^-88.459,,,,,,0.02000066428872991,3,,,85.7333,49.3333,10^-19.5896,,,,,,0,0,0
1913988,1,-200,Alphaproteobacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,1,4,80.65,80.3333,10^-31.8143,,,,,,0,0,0
1910938,1,-200,Chlamydiales bacterium STE3,"",bacteria,false,,,,,,,,,,,,,,,,0.06666888096243304,10,,,84.5667,47.1667,10^-20.5849,,,,,,0,0,0
1909294,1,-200,Rhizobiales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,93.9,49.0,10^-19.762,,,,,,0,0,0
1906665,1,-200,archaeon,"",archaea,false,,,,,,,,,,,,,,,,4.653487891177826,698,25,277,62.3161,83.2105,10^-25.2589,,,,,,0,0,0
1898104,1,-200,Bacteroidetes bacterium,"",bacteria,false,,,,0.46001527864078795,69,1,69,93.868,636.0,10^-307.653,,,,,,0.16667220240608258,25,,,80.4331,52.0,10^-17.653,,,,,,0,0,0
1896170,1,-200,Burkholderiales bacterium 68-12,"",bacteria,false,,,,,,,,,,,,,,,,0.03333444048121652,5,,,89.0907,53.0,10^-25.9975,,,,,,0,0,0
1895795,1,-200,Myxococcales bacterium 68-20,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,50.4333,51.0,10^-5.17435,,,,,,0,0,0
1895743,1,-200,Chlamydiales bacterium 38-26,"",bacteria,false,,,,,,,,,,,,,,,,0.026667552384973214,4,,,43.182,88.0,10^-18.3125,,,,,,0,0,0
1895730,1,-200,Burkholderiales bacterium 68-10,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,64.0,50.0,10^-10.8041,,,,,,0,0,0
1895726,1,-200,Burkholderiales bacterium 64-34,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,98.701,77.0,10^-47.6162,,,,,,0,0,0
1895706,1,-200,Alphaproteobacteria bacterium 41-28,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,,,61.905,84.0,10^-27.3747,,,,,,0,0,0
1891241,1,-200,Betaproteobacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.013333776192486607,2,,,97.95,48.5,10^-23.3199,,,,,,0,0,0
1891238,1,-200,Burkholderiales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.08000265715491964,12,1,6,77.3984,74.1,10^-24.3682,,,,,,0,0,0
1891229,1,-200,Pseudomonadales bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.4200139500633281,63,2,38,99.7654,143.9,10^-87.9768,,,,,,0,0,0
1883427,1,-200,Actinobacteria bacterium,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,64.7,48.0,10^-9.96336,,,,,,0,0,0
1882833,1,-200,Frankineae bacterium MT45,"",bacteria,false,,,,,,,,,,,,,,,,0.006666888096243303,1,,,52.4,42.0,10^-4.21968,,,,,,0,0,0
1871324,1,-200,Chlamydiales bacterium SCGC AG-110-M15,"",bacteria,false,,,,,,,,,,,,,,,,0.04000132857745982,6,,,77.56,33.0,10^-8.10069,,,,,,0,0,0
1869303,1,-200,Desulfobacterales bacterium C00003060,"",bacteria,false,,,,,,,,,,,,,,,,0.02000066428872991,3,,,51.1,47.0,10^-4.36151,,,,,,0,0,0
1869227,1,-200,bacterium,"",bacteria,false,,,,0.026667552384973214,4,,,97.12,139.0,10^-76.8271,,,,,,0.03333444048121652,5,,,86.88,36.4,10^-11.8336,,,,,,0,0,0
